index_code,trade_date,con_code,weight,asof_date
000905.SH,20240731,000709.SZ,0.137,20240801
000905.SH,20240731,601212.SH,0.137,20240801
000905.SH,20240731,600977.SH,0.137,20240801
000905.SH,20240731,688017.SH,0.137,20240801
000905.SH,20240731,002670.SZ,0.136,20240801
000905.SH,20240731,600906.SH,0.136,20240801
000905.SH,20240731,688220.SH,0.135,20240801
000905.SH,20240731,601928.SH,0.134,20240801
000905.SH,20240731,600968.SH,0.134,20240801
000905.SH,20240731,688005.SH,0.132,20240801
000905.SH,20240731,601399.SH,0.132,20240801
000905.SH,20240731,600378.SH,0.132,20240801
000905.SH,20240731,600056.SH,0.132,20240801
000905.SH,20240731,601598.SH,0.132,20240801
000905.SH,20240731,603688.SH,0.132,20240801
000905.SH,20240731,001286.SZ,0.132,20240801
000905.SH,20240731,002080.SZ,0.131,20240801
000905.SH,20240731,688301.SH,0.131,20240801
000905.SH,20240731,600062.SH,0.131,20240801
000905.SH,20240731,603379.SH,0.131,20240801
000905.SH,20240731,603456.SH,0.13,20240801
000905.SH,20240731,002531.SZ,0.13,20240801
000905.SH,20240731,002408.SZ,0.129,20240801
000905.SH,20240731,688200.SH,0.129,20240801
000905.SH,20240731,002266.SZ,0.129,20240801
000905.SH,20240731,601118.SH,0.128,20240801
000905.SH,20240731,300212.SZ,0.128,20240801
000905.SH,20240731,600871.SH,0.128,20240801
000905.SH,20240731,000155.SZ,0.127,20240801
000905.SH,20240731,002423.SZ,0.127,20240801
000905.SH,20240731,600517.SH,0.125,20240801
000905.SH,20240731,002368.SZ,0.125,20240801
000905.SH,20240731,603529.SH,0.123,20240801
000905.SH,20240731,688063.SH,0.123,20240801
000905.SH,20240731,603444.SH,0.123,20240801
000905.SH,20240731,688536.SH,0.122,20240801
000905.SH,20240731,002607.SZ,0.122,20240801
000905.SH,20240731,600208.SH,0.122,20240801
000905.SH,20240731,600663.SH,0.122,20240801
000905.SH,20240731,688567.SH,0.12,20240801
000905.SH,20240731,600022.SH,0.119,20240801
000905.SH,20240731,601965.SH,0.119,20240801
000905.SH,20240731,601608.SH,0.118,20240801
000905.SH,20240731,603737.SH,0.117,20240801
000905.SH,20240731,600500.SH,0.117,20240801
000905.SH,20240731,603650.SH,0.117,20240801
000905.SH,20240731,600578.SH,0.116,20240801
000905.SH,20240731,601019.SH,0.116,20240801
000905.SH,20240731,300776.SZ,0.116,20240801
000905.SH,20240731,688297.SH,0.115,20240801
000905.SH,20240731,600925.SH,0.115,20240801
000905.SH,20240731,603728.SH,0.115,20240801
000905.SH,20240731,300438.SZ,0.114,20240801
000905.SH,20240731,601106.SH,0.113,20240801
000905.SH,20240731,688561.SH,0.113,20240801
000905.SH,20240731,600612.SH,0.113,20240801
000905.SH,20240731,688032.SH,0.112,20240801
000905.SH,20240731,001227.SZ,0.112,20240801
000905.SH,20240731,600098.SH,0.111,20240801
000905.SH,20240731,000032.SZ,0.11,20240801
000905.SH,20240731,000785.SZ,0.11,20240801
000905.SH,20240731,600377.SH,0.109,20240801
000905.SH,20240731,600967.SH,0.109,20240801
000905.SH,20240731,600827.SH,0.109,20240801
000905.SH,20240731,601298.SH,0.109,20240801
000905.SH,20240731,603883.SH,0.108,20240801
000905.SH,20240731,601568.SH,0.105,20240801
000905.SH,20240731,688516.SH,0.105,20240801
000905.SH,20240731,300888.SZ,0.105,20240801
000905.SH,20240731,688349.SH,0.105,20240801
000905.SH,20240731,300357.SZ,0.104,20240801
000905.SH,20240731,000958.SZ,0.104,20240801
000905.SH,20240731,000559.SZ,0.104,20240801
000905.SH,20240731,002865.SZ,0.104,20240801
000905.SH,20240731,600315.SH,0.103,20240801
000905.SH,20240731,688425.SH,0.103,20240801
000905.SH,20240731,000937.SZ,0.102,20240801
000905.SH,20240731,603233.SH,0.102,20240801
000905.SH,20240731,003031.SZ,0.101,20240801
000905.SH,20240731,603707.SH,0.101,20240801
000905.SH,20240731,000156.SZ,0.1,20240801
000905.SH,20240731,601992.SH,0.1,20240801
000905.SH,20240731,603826.SH,0.099,20240801
000905.SH,20240731,603127.SH,0.098,20240801
000905.SH,20240731,603517.SH,0.098,20240801
000905.SH,20240731,600350.SH,0.098,20240801
000905.SH,20240731,688029.SH,0.097,20240801
000905.SH,20240731,300682.SZ,0.096,20240801
000905.SH,20240731,600095.SH,0.096,20240801
000905.SH,20240731,002690.SZ,0.095,20240801
000905.SH,20240731,600361.SH,0.094,20240801
000905.SH,20240731,000967.SZ,0.094,20240801
000905.SH,20240731,000537.SZ,0.093,20240801
000905.SH,20240731,002608.SZ,0.093,20240801
000905.SH,20240731,003022.SZ,0.093,20240801
000905.SH,20240731,002867.SZ,0.091,20240801
000905.SH,20240731,600339.SH,0.091,20240801
000905.SH,20240731,688778.SH,0.09,20240801
000905.SH,20240731,600032.SH,0.09,20240801
000905.SH,20240731,603218.SH,0.09,20240801
000905.SH,20240731,000898.SZ,0.089,20240801
000905.SH,20240731,688520.SH,0.089,20240801
000905.SH,20240731,688281.SH,0.088,20240801
000905.SH,20240731,301267.SZ,0.086,20240801
000905.SH,20240731,600126.SH,0.085,20240801
000905.SH,20240731,600481.SH,0.085,20240801
000905.SH,20240731,600808.SH,0.084,20240801
000905.SH,20240731,003035.SZ,0.083,20240801
000905.SH,20240731,000401.SZ,0.082,20240801
000905.SH,20240731,601228.SH,0.082,20240801
000905.SH,20240731,688331.SH,0.082,20240801
000905.SH,20240731,001872.SZ,0.08,20240801
000905.SH,20240731,688248.SH,0.079,20240801
000905.SH,20240731,002153.SZ,0.078,20240801
000905.SH,20240731,688475.SH,0.078,20240801
000905.SH,20240731,688779.SH,0.077,20240801
000905.SH,20240731,600299.SH,0.077,20240801
000905.SH,20240731,600928.SH,0.075,20240801
000905.SH,20240731,000959.SZ,0.074,20240801
000905.SH,20240731,603185.SH,0.073,20240801
000905.SH,20240731,002518.SZ,0.072,20240801
000905.SH,20240731,000539.SZ,0.072,20240801
000905.SH,20240731,688006.SH,0.071,20240801
000905.SH,20240731,600764.SH,0.071,20240801
000905.SH,20240731,002563.SZ,0.07,20240801
000905.SH,20240731,603786.SH,0.07,20240801
000905.SH,20240731,601139.SH,0.068,20240801
000905.SH,20240731,603056.SH,0.068,20240801
000905.SH,20240731,001203.SZ,0.066,20240801
000905.SH,20240731,688276.SH,0.064,20240801
000905.SH,20240731,603305.SH,0.064,20240801
000905.SH,20240731,300861.SZ,0.063,20240801
000905.SH,20240731,688172.SH,0.063,20240801
000905.SH,20240731,688387.SH,0.061,20240801
000905.SH,20240731,600927.SH,0.059,20240801
000905.SH,20240731,603317.SH,0.058,20240801
000905.SH,20240731,301029.SZ,0.057,20240801
000905.SH,20240731,000031.SZ,0.054,20240801
000905.SH,20240731,688348.SH,0.053,20240801
000905.SH,20240731,688375.SH,0.053,20240801
000905.SH,20240731,002791.SZ,0.052,20240801
000905.SH,20240731,688819.SH,0.052,20240801
000905.SH,20240731,688153.SH,0.05,20240801
000905.SH,20240731,601158.SH,0.05,20240801
000905.SH,20240731,002945.SZ,0.049,20240801
000905.SH,20240731,601858.SH,0.049,20240801
000905.SH,20240731,688107.SH,0.048,20240801
000905.SH,20240731,601828.SH,0.047,20240801
000905.SH,20240731,600956.SH,0.039,20240801
000905.SH,20240731,301165.SZ,0.036,20240801
000905.SH,20240731,688295.SH,0.032,20240801
000905.SH,20240731,603868.SH,0.031,20240801
000905.SH,20240830,300502.SZ,1.195,20240901
000905.SH,20240830,002028.SZ,0.725,20240901
000905.SH,20240830,600418.SH,0.631,20240901
000905.SH,20240830,601058.SH,0.608,20240901
000905.SH,20240830,002384.SZ,0.584,20240901
000905.SH,20240830,601077.SH,0.555,20240901
000905.SH,20240830,002340.SZ,0.55,20240901
000905.SH,20240830,000988.SZ,0.54,20240901
000905.SH,20240830,688169.SH,0.524,20240901
000905.SH,20240830,600988.SH,0.519,20240901
000905.SH,20240830,600066.SH,0.509,20240901
000905.SH,20240830,600096.SH,0.476,20240901
000905.SH,20240830,002625.SZ,0.472,20240901
000905.SH,20240830,601168.SH,0.469,20240901
000905.SH,20240830,300394.SZ,0.458,20240901
000905.SH,20240830,300207.SZ,0.449,20240901
000905.SH,20240830,688777.SH,0.447,20240901
000905.SH,20240830,002273.SZ,0.446,20240901
000905.SH,20240830,601555.SH,0.445,20240901
000905.SH,20240830,600157.SH,0.443,20240901
000905.SH,20240830,000630.SZ,0.429,20240901
000905.SH,20240830,600352.SH,0.426,20240901
000905.SH,20240830,000933.SZ,0.425,20240901
000905.SH,20240830,688617.SH,0.42,20240901
000905.SH,20240830,601567.SH,0.416,20240901
000905.SH,20240830,600079.SH,0.411,20240901
000905.SH,20240830,002202.SZ,0.409,20240901
000905.SH,20240830,000423.SZ,0.404,20240901
000905.SH,20240830,689009.SH,0.402,20240901
000905.SH,20240830,600885.SH,0.396,20240901
000905.SH,20240830,002078.SZ,0.38,20240901
000905.SH,20240830,601108.SH,0.38,20240901
000905.SH,20240830,002156.SZ,0.378,20240901
000905.SH,20240830,002738.SZ,0.371,20240901
000905.SH,20240830,002966.SZ,0.369,20240901
000905.SH,20240830,002185.SZ,0.367,20240901
000905.SH,20240830,000400.SZ,0.366,20240901
000905.SH,20240830,002138.SZ,0.365,20240901
000905.SH,20240830,601233.SH,0.36,20240901
000905.SH,20240830,600177.SH,0.36,20240901
000905.SH,20240830,002517.SZ,0.359,20240901
000905.SH,20240830,002223.SZ,0.357,20240901
000905.SH,20240830,603606.SH,0.357,20240901
000905.SH,20240830,601128.SH,0.35,20240901
000905.SH,20240830,301236.SZ,0.349,20240901
000905.SH,20240830,002128.SZ,0.348,20240901
000905.SH,20240830,002444.SZ,0.346,20240901
000905.SH,20240830,600879.SH,0.346,20240901
000905.SH,20240830,688120.SH,0.345,20240901
000905.SH,20240830,600873.SH,0.345,20240901
000905.SH,20240830,600109.SH,0.343,20240901
000905.SH,20240830,600298.SH,0.341,20240901
000905.SH,20240830,002532.SZ,0.341,20240901
000905.SH,20240830,600839.SH,0.334,20240901
000905.SH,20240830,600536.SH,0.333,20240901
000905.SH,20240830,688099.SH,0.327,20240901
000905.SH,20240830,002353.SZ,0.324,20240901
000905.SH,20240830,300136.SZ,0.322,20240901
000905.SH,20240830,600497.SH,0.322,20240901
000905.SH,20240830,600765.SH,0.321,20240901
000905.SH,20240830,300012.SZ,0.317,20240901
000905.SH,20240830,002797.SZ,0.317,20240901
000905.SH,20240830,300017.SZ,0.315,20240901
000905.SH,20240830,300002.SZ,0.314,20240901
000905.SH,20240830,603160.SH,0.313,20240901
000905.SH,20240830,601577.SH,0.312,20240901
000905.SH,20240830,002673.SZ,0.312,20240901
000905.SH,20240830,300037.SZ,0.308,20240901
000905.SH,20240830,002294.SZ,0.302,20240901
000905.SH,20240830,601990.SH,0.3,20240901
000905.SH,20240830,601162.SH,0.299,20240901
000905.SH,20240830,000728.SZ,0.298,20240901
000905.SH,20240830,601615.SH,0.298,20240901
000905.SH,20240830,002432.SZ,0.297,20240901
000905.SH,20240830,000932.SZ,0.296,20240901
000905.SH,20240830,000783.SZ,0.295,20240901
000905.SH,20240830,300395.SZ,0.294,20240901
000905.SH,20240830,688122.SH,0.294,20240901
000905.SH,20240830,600529.SH,0.292,20240901
000905.SH,20240830,300699.SZ,0.291,20240901
000905.SH,20240830,002008.SZ,0.291,20240901
000905.SH,20240830,002409.SZ,0.286,20240901
000905.SH,20240830,601198.SH,0.285,20240901
000905.SH,20240830,603596.SH,0.284,20240901
000905.SH,20240830,000878.SZ,0.283,20240901
000905.SH,20240830,002595.SZ,0.283,20240901
000905.SH,20240830,600862.SH,0.282,20240901
000905.SH,20240830,002465.SZ,0.282,20240901
000905.SH,20240830,000009.SZ,0.282,20240901
000905.SH,20240830,002436.SZ,0.282,20240901
000905.SH,20240830,603345.SH,0.281,20240901
000905.SH,20240830,600985.SH,0.28,20240901
000905.SH,20240830,000066.SZ,0.279,20240901
000905.SH,20240830,300474.SZ,0.278,20240901
000905.SH,20240830,002262.SZ,0.276,20240901
000905.SH,20240830,600642.SH,0.276,20240901
000905.SH,20240830,603979.SH,0.272,20240901
000905.SH,20240830,000738.SZ,0.271,20240901
000905.SH,20240830,000683.SZ,0.269,20240901
000905.SH,20240830,002739.SZ,0.269,20240901
000905.SH,20240830,600369.SH,0.268,20240901
000905.SH,20240830,601696.SH,0.267,20240901
000905.SH,20240830,600521.SH,0.266,20240901
000905.SH,20240830,601997.SH,0.265,20240901
000905.SH,20240830,300054.SZ,0.264,20240901
000905.SH,20240830,002064.SZ,0.264,20240901
000905.SH,20240830,601000.SH,0.263,20240901
000905.SH,20240830,600141.SH,0.261,20240901
000905.SH,20240830,600549.SH,0.26,20240901
000905.SH,20240830,300763.SZ,0.257,20240901
000905.SH,20240830,002984.SZ,0.257,20240901
000905.SH,20240830,600398.SH,0.257,20240901
000905.SH,20240830,688180.SH,0.255,20240901
000905.SH,20240830,002472.SZ,0.255,20240901
000905.SH,20240830,000831.SZ,0.254,20240901
000905.SH,20240830,600699.SH,0.254,20240901
000905.SH,20240830,601179.SH,0.254,20240901
000905.SH,20240830,002850.SZ,0.25,20240901
000905.SH,20240830,600863.SH,0.25,20240901
000905.SH,20240830,002281.SZ,0.249,20240901
000905.SH,20240830,601666.SH,0.248,20240901
000905.SH,20240830,002385.SZ,0.248,20240901
000905.SH,20240830,000039.SZ,0.248,20240901
000905.SH,20240830,000960.SZ,0.247,20240901
000905.SH,20240830,600143.SH,0.246,20240901
000905.SH,20240830,000729.SZ,0.245,20240901
000905.SH,20240830,600763.SH,0.244,20240901
000905.SH,20240830,600155.SH,0.244,20240901
000905.SH,20240830,600895.SH,0.242,20240901
000905.SH,20240830,300088.SZ,0.241,20240901
000905.SH,20240830,000703.SZ,0.24,20240901
000905.SH,20240830,600704.SH,0.239,20240901
000905.SH,20240830,688188.SH,0.239,20240901
000905.SH,20240830,300058.SZ,0.239,20240901
000905.SH,20240830,300866.SZ,0.239,20240901
000905.SH,20240830,300001.SZ,0.238,20240901
000905.SH,20240830,000513.SZ,0.238,20240901
000905.SH,20240830,002558.SZ,0.237,20240901
000905.SH,20240830,300003.SZ,0.237,20240901
000905.SH,20240830,603589.SH,0.236,20240901
000905.SH,20240830,002155.SZ,0.235,20240901
000905.SH,20240830,002195.SZ,0.233,20240901
000905.SH,20240830,603179.SH,0.233,20240901
000905.SH,20240830,601216.SH,0.233,20240901
000905.SH,20240830,600348.SH,0.233,20240901
000905.SH,20240830,000636.SZ,0.232,20240901
000905.SH,20240830,000021.SZ,0.231,20240901
000905.SH,20240830,300724.SZ,0.231,20240901
000905.SH,20240830,600535.SH,0.229,20240901
000905.SH,20240830,002025.SZ,0.228,20240901
000905.SH,20240830,600820.SH,0.228,20240901
000905.SH,20240830,601717.SH,0.228,20240901
000905.SH,20240830,600909.SH,0.228,20240901
000905.SH,20240830,600038.SH,0.228,20240901
000905.SH,20240830,600637.SH,0.227,20240901
000905.SH,20240830,600118.SH,0.224,20240901
000905.SH,20240830,300285.SZ,0.223,20240901
000905.SH,20240830,300114.SZ,0.223,20240901
000905.SH,20240830,000830.SZ,0.222,20240901
000905.SH,20240830,300073.SZ,0.222,20240901
000905.SH,20240830,601966.SH,0.222,20240901
000905.SH,20240830,600486.SH,0.221,20240901
000905.SH,20240830,603087.SH,0.221,20240901
000905.SH,20240830,300677.SZ,0.221,20240901
000905.SH,20240830,600060.SH,0.22,20240901
000905.SH,20240830,002756.SZ,0.22,20240901
000905.SH,20240830,603338.SH,0.22,20240901
000905.SH,20240830,600008.SH,0.22,20240901
000905.SH,20240830,603939.SH,0.22,20240901
000905.SH,20240830,300144.SZ,0.219,20240901
000905.SH,20240830,000623.SZ,0.218,20240901
000905.SH,20240830,600583.SH,0.218,20240901
000905.SH,20240830,300529.SZ,0.218,20240901
000905.SH,20240830,600021.SH,0.216,20240901
000905.SH,20240830,301358.SZ,0.215,20240901
000905.SH,20240830,002407.SZ,0.214,20240901
000905.SH,20240830,002261.SZ,0.213,20240901
000905.SH,20240830,300373.SZ,0.213,20240901
000905.SH,20240830,603816.SH,0.213,20240901
000905.SH,20240830,600998.SH,0.211,20240901
000905.SH,20240830,002152.SZ,0.21,20240901
000905.SH,20240830,688525.SH,0.21,20240901
000905.SH,20240830,688213.SH,0.21,20240901
000905.SH,20240830,300024.SZ,0.21,20240901
000905.SH,20240830,600516.SH,0.209,20240901
000905.SH,20240830,600563.SH,0.207,20240901
000905.SH,20240830,601456.SH,0.207,20240901
000905.SH,20240830,300146.SZ,0.207,20240901
000905.SH,20240830,000591.SZ,0.207,20240901
000905.SH,20240830,300383.SZ,0.207,20240901
000905.SH,20240830,300604.SZ,0.206,20240901
000905.SH,20240830,600546.SH,0.206,20240901
000905.SH,20240830,000750.SZ,0.203,20240901
000905.SH,20240830,000893.SZ,0.203,20240901
000905.SH,20240830,000921.SZ,0.202,20240901
000905.SH,20240830,600380.SH,0.201,20240901
000905.SH,20240830,002958.SZ,0.199,20240901
000905.SH,20240830,600511.SH,0.199,20240901
000905.SH,20240830,600166.SH,0.199,20240901
000905.SH,20240830,600392.SH,0.199,20240901
000905.SH,20240830,600754.SH,0.198,20240901
000905.SH,20240830,600867.SH,0.198,20240901
000905.SH,20240830,600872.SH,0.198,20240901
000905.SH,20240830,000060.SZ,0.197,20240901
000905.SH,20240830,600153.SH,0.197,20240901
000905.SH,20240830,002939.SZ,0.196,20240901
000905.SH,20240830,601665.SH,0.196,20240901
000905.SH,20240830,600566.SH,0.195,20240901
000905.SH,20240830,601016.SH,0.195,20240901
000905.SH,20240830,002044.SZ,0.195,20240901
000905.SH,20240830,600004.SH,0.194,20240901
000905.SH,20240830,300567.SZ,0.194,20240901
000905.SH,20240830,000629.SZ,0.194,20240901
000905.SH,20240830,601933.SH,0.191,20240901
000905.SH,20240830,000997.SZ,0.191,20240901
000905.SH,20240830,600170.SH,0.19,20240901
000905.SH,20240830,002500.SZ,0.19,20240901
000905.SH,20240830,605358.SH,0.19,20240901
000905.SH,20240830,002429.SZ,0.189,20240901
000905.SH,20240830,688065.SH,0.189,20240901
000905.SH,20240830,601231.SH,0.189,20240901
000905.SH,20240830,002244.SZ,0.188,20240901
000905.SH,20240830,300251.SZ,0.187,20240901
000905.SH,20240830,600282.SH,0.187,20240901
000905.SH,20240830,002653.SZ,0.187,20240901
000905.SH,20240830,000723.SZ,0.187,20240901
000905.SH,20240830,603077.SH,0.186,20240901
000905.SH,20240830,600498.SH,0.185,20240901
000905.SH,20240830,002624.SZ,0.185,20240901
000905.SH,20240830,002926.SZ,0.184,20240901
000905.SH,20240830,002414.SZ,0.184,20240901
000905.SH,20240830,688772.SH,0.184,20240901
000905.SH,20240830,300765.SZ,0.183,20240901
000905.SH,20240830,002065.SZ,0.183,20240901
000905.SH,20240830,002120.SZ,0.183,20240901
000905.SH,20240830,601991.SH,0.182,20240901
000905.SH,20240830,300487.SZ,0.182,20240901
000905.SH,20240830,600673.SH,0.182,20240901
000905.SH,20240830,601156.SH,0.182,20240901
000905.SH,20240830,600580.SH,0.181,20240901
000905.SH,20240830,600655.SH,0.181,20240901
000905.SH,20240830,300568.SZ,0.18,20240901
000905.SH,20240830,000598.SZ,0.18,20240901
000905.SH,20240830,600859.SH,0.18,20240901
000905.SH,20240830,000998.SZ,0.179,20240901
000905.SH,20240830,002497.SZ,0.179,20240901
000905.SH,20240830,600970.SH,0.178,20240901
000905.SH,20240830,600131.SH,0.178,20240901
000905.SH,20240830,002203.SZ,0.177,20240901
000905.SH,20240830,600816.SH,0.177,20240901
000905.SH,20240830,688521.SH,0.177,20240901
000905.SH,20240830,002056.SZ,0.176,20240901
000905.SH,20240830,603000.SH,0.175,20240901
000905.SH,20240830,000519.SZ,0.175,20240901
000905.SH,20240830,300390.SZ,0.175,20240901
000905.SH,20240830,002439.SZ,0.173,20240901
000905.SH,20240830,300601.SZ,0.173,20240901
000905.SH,20240830,601958.SH,0.172,20240901
000905.SH,20240830,603658.SH,0.172,20240901
000905.SH,20240830,002507.SZ,0.172,20240901
000905.SH,20240830,300438.SZ,0.172,20240901
000905.SH,20240830,300009.SZ,0.17,20240901
000905.SH,20240830,600707.SH,0.169,20240901
000905.SH,20240830,300253.SZ,0.169,20240901
000905.SH,20240830,600499.SH,0.169,20240901
000905.SH,20240830,603156.SH,0.169,20240901
000905.SH,20240830,603568.SH,0.168,20240901
000905.SH,20240830,600373.SH,0.168,20240901
000905.SH,20240830,601880.SH,0.168,20240901
000905.SH,20240830,603927.SH,0.168,20240901
000905.SH,20240830,601866.SH,0.168,20240901
000905.SH,20240830,688052.SH,0.168,20240901
000905.SH,20240830,600995.SH,0.167,20240901
000905.SH,20240830,603885.SH,0.167,20240901
000905.SH,20240830,601155.SH,0.167,20240901
000905.SH,20240830,600435.SH,0.167,20240901
000905.SH,20240830,603486.SH,0.166,20240901
000905.SH,20240830,600582.SH,0.166,20240901
000905.SH,20240830,600390.SH,0.166,20240901
000905.SH,20240830,600598.SH,0.165,20240901
000905.SH,20240830,603290.SH,0.165,20240901
000905.SH,20240830,603298.SH,0.165,20240901
000905.SH,20240830,000883.SZ,0.165,20240901
000905.SH,20240830,601611.SH,0.164,20240901
000905.SH,20240830,600325.SH,0.164,20240901
000905.SH,20240830,688002.SH,0.163,20240901
000905.SH,20240830,600416.SH,0.163,20240901
000905.SH,20240830,603228.SH,0.163,20240901
000905.SH,20240830,601098.SH,0.163,20240901
000905.SH,20240830,600316.SH,0.163,20240901
000905.SH,20240830,002299.SZ,0.163,20240901
000905.SH,20240830,300676.SZ,0.162,20240901
000905.SH,20240830,603893.SH,0.161,20240901
000905.SH,20240830,600378.SH,0.161,20240901
000905.SH,20240830,002683.SZ,0.161,20240901
000905.SH,20240830,300558.SZ,0.16,20240901
000905.SH,20240830,002430.SZ,0.16,20240901
000905.SH,20240830,000887.SZ,0.16,20240901
000905.SH,20240830,300118.SZ,0.159,20240901
000905.SH,20240830,688385.SH,0.159,20240901
000905.SH,20240830,002568.SZ,0.158,20240901
000905.SH,20240830,600737.SH,0.158,20240901
000905.SH,20240830,600129.SH,0.158,20240901
000905.SH,20240830,002508.SZ,0.158,20240901
000905.SH,20240830,300803.SZ,0.157,20240901
000905.SH,20240830,600968.SH,0.157,20240901
000905.SH,20240830,688538.SH,0.157,20240901
000905.SH,20240830,600271.SH,0.156,20240901
000905.SH,20240830,000739.SZ,0.156,20240901
000905.SH,20240830,300296.SZ,0.156,20240901
000905.SH,20240830,002506.SZ,0.155,20240901
000905.SH,20240830,002936.SZ,0.155,20240901
000905.SH,20240830,601636.SH,0.155,20240901
000905.SH,20240830,000818.SZ,0.154,20240901
000905.SH,20240830,002831.SZ,0.154,20240901
000905.SH,20240830,000563.SZ,0.154,20240901
000905.SH,20240830,000050.SZ,0.154,20240901
000905.SH,20240830,600062.SH,0.154,20240901
000905.SH,20240830,600848.SH,0.153,20240901
000905.SH,20240830,600959.SH,0.151,20240901
000905.SH,20240830,000027.SZ,0.151,20240901
000905.SH,20240830,688234.SH,0.151,20240901
000905.SH,20240830,603444.SH,0.15,20240901
000905.SH,20240830,688114.SH,0.149,20240901
000905.SH,20240830,603858.SH,0.148,20240901
000905.SH,20240830,600399.SH,0.147,20240901
000905.SH,20240830,600329.SH,0.147,20240901
000905.SH,20240830,601118.SH,0.147,20240901
000905.SH,20240830,601928.SH,0.146,20240901
000905.SH,20240830,688390.SH,0.146,20240901
000905.SH,20240830,002607.SZ,0.146,20240901
000905.SH,20240830,002019.SZ,0.144,20240901
000905.SH,20240830,600739.SH,0.144,20240901
000905.SH,20240830,600901.SH,0.144,20240901
000905.SH,20240830,000778.SZ,0.144,20240901
000905.SH,20240830,002572.SZ,0.143,20240901
000905.SH,20240830,600884.SH,0.143,20240901
000905.SH,20240830,600258.SH,0.142,20240901
000905.SH,20240830,002487.SZ,0.14,20240901
000905.SH,20240830,601212.SH,0.14,20240901
000905.SH,20240830,603882.SH,0.139,20240901
000905.SH,20240830,300595.SZ,0.139,20240901
000905.SH,20240830,600755.SH,0.139,20240901
000905.SH,20240830,002240.SZ,0.139,20240901
000905.SH,20240830,600528.SH,0.137,20240901
000905.SH,20240830,000709.SZ,0.137,20240901
000905.SH,20240830,600483.SH,0.137,20240901
000905.SH,20240830,002557.SZ,0.137,20240901
000905.SH,20240830,603529.SH,0.137,20240901
000905.SH,20240830,600056.SH,0.136,20240901
000905.SH,20240830,603712.SH,0.136,20240901
000905.SH,20240830,002372.SZ,0.136,20240901
000905.SH,20240830,300070.SZ,0.136,20240901
000905.SH,20240830,002373.SZ,0.135,20240901
000905.SH,20240830,000825.SZ,0.135,20240901
000905.SH,20240830,002408.SZ,0.135,20240901
000905.SH,20240830,000987.SZ,0.135,20240901
000905.SH,20240830,600871.SH,0.134,20240901
000905.SH,20240830,600906.SH,0.134,20240901
000905.SH,20240830,601019.SH,0.133,20240901
000905.SH,20240830,002268.SZ,0.133,20240901
000905.SH,20240830,002266.SZ,0.133,20240901
000905.SH,20240830,600977.SH,0.133,20240901
000905.SH,20240830,601399.SH,0.133,20240901
000905.SH,20240830,600517.SH,0.132,20240901
000905.SH,20240830,300748.SZ,0.132,20240901
000905.SH,20240830,601598.SH,0.131,20240901
000905.SH,20240830,002670.SZ,0.13,20240901
000905.SH,20240830,600801.SH,0.129,20240901
000905.SH,20240830,002423.SZ,0.129,20240901
000905.SH,20240830,688063.SH,0.128,20240901
000905.SH,20240830,600208.SH,0.128,20240901
000905.SH,20240830,001286.SZ,0.128,20240901
000905.SH,20240830,688005.SH,0.127,20240901
000905.SH,20240830,688200.SH,0.127,20240901
000905.SH,20240830,000155.SZ,0.126,20240901
000905.SH,20240830,603379.SH,0.124,20240901
000905.SH,20240830,688567.SH,0.123,20240901
000905.SH,20240830,603456.SH,0.123,20240901
000905.SH,20240830,600925.SH,0.122,20240901
000905.SH,20240830,688220.SH,0.122,20240901
000905.SH,20240830,600377.SH,0.122,20240901
000905.SH,20240830,600578.SH,0.121,20240901
000905.SH,20240830,002080.SZ,0.12,20240901
000905.SH,20240830,600022.SH,0.12,20240901
000905.SH,20240830,600500.SH,0.12,20240901
000905.SH,20240830,603225.SH,0.119,20240901
000905.SH,20240830,603688.SH,0.119,20240901
000905.SH,20240830,601965.SH,0.119,20240901
000905.SH,20240830,603650.SH,0.118,20240901
000905.SH,20240830,600612.SH,0.118,20240901
000905.SH,20240830,688032.SH,0.118,20240901
000905.SH,20240830,688017.SH,0.118,20240901
000905.SH,20240830,688301.SH,0.118,20240901
000905.SH,20240830,601608.SH,0.116,20240901
000905.SH,20240830,300212.SZ,0.116,20240901
000905.SH,20240830,002531.SZ,0.116,20240901
000905.SH,20240830,000785.SZ,0.116,20240901
000905.SH,20240830,002368.SZ,0.116,20240901
000905.SH,20240830,001227.SZ,0.115,20240901
000905.SH,20240830,688536.SH,0.114,20240901
000905.SH,20240830,603826.SH,0.114,20240901
000905.SH,20240830,601298.SH,0.114,20240901
000905.SH,20240830,601106.SH,0.113,20240901
000905.SH,20240830,600663.SH,0.112,20240901
000905.SH,20240830,603737.SH,0.112,20240901
000905.SH,20240830,688297.SH,0.112,20240901
000905.SH,20240830,688561.SH,0.111,20240901
000905.SH,20240830,002865.SZ,0.111,20240901
000905.SH,20240830,600098.SH,0.111,20240901
000905.SH,20240830,603883.SH,0.111,20240901
000905.SH,20240830,600350.SH,0.11,20240901
000905.SH,20240830,603233.SH,0.11,20240901
000905.SH,20240830,300888.SZ,0.108,20240901
000905.SH,20240830,603728.SH,0.108,20240901
000905.SH,20240830,601568.SH,0.108,20240901
000905.SH,20240830,600827.SH,0.107,20240901
000905.SH,20240830,000559.SZ,0.106,20240901
000905.SH,20240830,000156.SZ,0.105,20240901
000905.SH,20240830,000937.SZ,0.105,20240901
